artist_1	artist_2	count	song_ids
J Balvin	Ozuna	9	['14WIiWOJXL5VkX1zpt87Ed', '0MIcPSq9n2z5H8TAfEstri', '3RTmnQQNya9v6ZKPoCIp2E', '22eADXu8DfOAUEDw4vU8qy', '4UG962ViiLqoUyx0RjCcwP', '400nZFg9JEXd9DTBJf1PE3', '6JjPBQfI2Y8nIjnm65X6Pw', '5LVoGJTyG6fLJgoGkY2QAZ', '1fs9kTASuC9RJ9say6KX2K']
Arcángel	Bad Bunny	9	['2FIm6YsSGL5acOqSuJDh5s', '2FrnTVSHjgnEylKGdHRUK1', '1LBlcCtOrKITXpEp1hnNpj', '4UG962ViiLqoUyx0RjCcwP', '08wJw4VdkKImX4t1vL6MsO', '7MjaU5iFujwT1gOyvJnqNp', '2wgDAPgBhFA7pnIbm0YOhP', '6NSMQFKgjpQb0KkjMDYIK0', '21WvAGxPUNJARcZoSqswd7']
Ozuna	Wisin	8	['5X9daJT0Qg5yLIvUqwPKkX', '1KSqYYJFyfTecXFk9M0prc', '5Sv1rKKMX1yl9kfJ2HTluk', '1aYcpI8hXtpAEdBq8fp1pH', '6jA8JUuPCGYjFcgw0AoM5T', '400nZFg9JEXd9DTBJf1PE3', '4khRdk0vpLBWzGu41Fd7Rl', '7rwX0O3RlxqqIjQM8evm5E']
Bad Bunny	DJ Luian	7	['4l3xGFwoTinvYxsePytOOf', '2FrnTVSHjgnEylKGdHRUK1', '5hcisvFMidkMJlElTO9Qmw', '3VClLWqNn80Llv0PJOsKgr', '2wgDAPgBhFA7pnIbm0YOhP', '6NSMQFKgjpQb0KkjMDYIK0', '7rwX0O3RlxqqIjQM8evm5E']
DJ Luian	Mambo Kingz	7	['4l3xGFwoTinvYxsePytOOf', '5hcisvFMidkMJlElTO9Qmw', '3VClLWqNn80Llv0PJOsKgr', '7dNwJbsT0sg1le5kVugGJb', '2wgDAPgBhFA7pnIbm0YOhP', '6NSMQFKgjpQb0KkjMDYIK0', '7rwX0O3RlxqqIjQM8evm5E']
Ariana Grande	Nicki Minaj	6	['0sdbFOyfgAhAhWq8DpzkaW', '4pLwZjInHj3SimIyN9SnOz', '1ZEm9cJC05rawV2tptNfTS', '5iZ4hcpCgFVijq5OOjBTKZ', '44ONERBHALxftQNWq6dmyd', '1pKeFVVUOPjFsOABub0OaV']
Bad Bunny	Mambo Kingz	6	['4l3xGFwoTinvYxsePytOOf', '5hcisvFMidkMJlElTO9Qmw', '3VClLWqNn80Llv0PJOsKgr', '2wgDAPgBhFA7pnIbm0YOhP', '6NSMQFKgjpQb0KkjMDYIK0', '7rwX0O3RlxqqIjQM8evm5E']
Brytiago	Darell	6	['56CvVCJYRQNWwM4vF4neCD', '2QgWkYJqvjzsAd8Sh8HlH7', '6R66bI4nkzvvNba80pWU2t', '6rbhaJsE4uLzpPf8WYSHDK', '1VI7uGTfxgUp0xNPLcyuvN', '59PYgzOiOjGDzjDT5N5oOX']
Wisin	Yandel	6	['5Sv1rKKMX1yl9kfJ2HTluk', '1aYcpI8hXtpAEdBq8fp1pH', '400nZFg9JEXd9DTBJf1PE3', '0oFqlgK2LJ9eMlpGBCmRvf', '5YzA563GXTuwQaRq24z1k5', '3a2aBKuvgP1qHo3BqU3lGh']
Anuel AA	Ozuna	6	['5Sv1rKKMX1yl9kfJ2HTluk', '1ZBU5DSoYQwaZVgep6pfn2', '6NPjHwhEG7eQUQBoPFBrnz', '7LeQ55Z5jPBB0ggYJtAiYO', '6SIrNxmmdbv1KUbFBu1PaN', '59PYgzOiOjGDzjDT5N5oOX']
